language,layer,head,direction,correct,total,accuracy
turkish,7,7,nsubj_to_root,260643,1190043,0.21901981693098485
turkish,7,7,leftward,125,1190043,0.00010503822130796954
turkish,7,8,nsubj_to_root,8483,1190043,0.007128313850844045
turkish,7,8,leftward,309684,1190043,0.2602292522202979
turkish,7,9,nsubj_to_root,205,1190043,0.00017226268294507006
turkish,7,9,leftward,362,1190043,0.0003041906889078798
turkish,7,10,nsubj_to_root,50735,1190043,0.042632913264478677
turkish,7,10,leftward,59309,1190043,0.049837694940434926
turkish,7,11,nsubj_to_root,386,1190043,0.00032435802739900994
turkish,7,11,leftward,451,1190043,0.00037897790247915414
turkish,8,0,nsubj_to_root,1391,1190043,0.0011688653267150852
turkish,8,0,leftward,361,1190043,0.00030335038313741603
turkish,8,1,nsubj_to_root,71634,1190043,0.06019446356140072
turkish,8,1,leftward,17846,1190043,0.014996096779696195
turkish,8,2,nsubj_to_root,1637,1190043,0.001375580546249169
turkish,8,2,leftward,65300,1190043,0.05487196681128329
turkish,8,3,nsubj_to_root,531,1190043,0.0004462023641162546
turkish,8,3,leftward,33271,1190043,0.027957813289099638
turkish,8,4,nsubj_to_root,27242,1190043,0.02289160979897365
turkish,8,4,leftward,12442,1190043,0.010455084396110056
turkish,8,5,nsubj_to_root,56494,1190043,0.04747223419657945
turkish,8,5,leftward,254,1190043,0.0002134376656977941
turkish,8,6,nsubj_to_root,1042,1190043,0.0008755986128232341
turkish,8,6,leftward,931,1190043,0.0007823246723017572
turkish,8,7,nsubj_to_root,455,1190043,0.0003823391255610091
turkish,8,7,leftward,16375,1190043,0.01376000699134401
turkish,8,8,nsubj_to_root,174115,1190043,0.14630983922429694
turkish,8,8,leftward,214,1190043,0.00017982543487924386
turkish,8,9,nsubj_to_root,8586,1190043,0.0072148653452018124
turkish,8,9,leftward,2294,1190043,0.001927661437443857
turkish,8,10,nsubj_to_root,1872,1190043,0.001573052402308152
turkish,8,10,leftward,157244,1190043,0.1321330405708029
turkish,8,11,nsubj_to_root,22494,1190043,0.018901838000811737
turkish,8,11,leftward,278214,1190043,0.2337848296238035
turkish,9,0,nsubj_to_root,209,1190043,0.00017562390602692508
